ACACIA VALLEY,5,FESTIVA,100
2-3/8 X 6-3/4 BA9651P  MEDIUM CORNER SHELF,,,12.00,PC,17.91
5-1/4 X 6-3/8 BA9771P  PAPER HOLDER,,,12.00,PC,13.49
4-3/4 X 6-5/8 BA9251P  SOAP DISH,,,12.00,PC,13.20
4-7/8 X 2-3/4 BA9301P  TOWEL BAR SET,,,12.00,PC,14.78
BATHROOM ACCESSORIES #,SPECIAL ORDER GROUP 2,,Units/,U/M,Price
"",,,Carton,,
SPECIAL ORDER FROM ACP,,,,,
2-5/8 X 8-3/4 BA9801P  LARGE CORNER SHELF,,,5.00,PC,27.06
2-3/8 X 6-3/4 BA9651P  MEDIUM CORNER SHELF,,,12.00,PC,20.84
5-1/4 X 6-3/8 BA9771P  PAPER HOLDER,,,12.00,PC,19.82
4-3/4 X 6-5/8 BA9251P  SOAP DISH,,,12.00,PC,19.41
4-7/8 X 2-3/4 BA9301P  TOWEL BAR SET,,,12.00,PC,21.34
BATHROOM ACCESSORIES SPECIAL ORDER GROUP 2 -
COLORS
S902Red Clay
S906Blue/Gray
S909Dark Bone Stone
S910Snd Stn/Travtne
BATHROOM ACCESSORIES #,UNIVERSAL,,Units/,U/M,Price
"",,,Carton,,
UNIVERSAL,,,,,
8-3/4 X 8-3/4 BA1050T1P  LARGE CORNER SHELF,,,8.00,PC,12.50
7 X 7 BA1040T1P  MEDIUM CORNER SHELF,,,6.00,PC,9.87
5 X 6-3/8 BA1020T1P  PAPER HOLDER,,,10.00,PC,4.85
5-1/8 X 7 BA5010T1P  SOAP DISH,,,11.00,PC,4.44
3-1/4 X 5 BA5030T1P  TOWEL BAR SET,,,24.00,PC,5.44
BEE HIVE (PTS) #,,,,Units/,U/M,Price
"",,,,Carton,,
FLOOR TILE,,,,,,
24 X 20 2420HEX1P,,HEXAGON UNPOLISHED,P006  White,10.12,SF,6.54
"",,HEXAGON UNPOLISHED,P007  Ivory,10.12,SF,6.54
"",,HEXAGON UNPOLISHED,P008  Taupe,10.12,SF,6.54
"",,HEXAGON UNPOLISHED,P009  Ashgrey,10.12,SF,6.54
"",,HEXAGON UNPOLISHED,P010  Grey,10.12,SF,6.54
"",,HEXAGON UNPOLISHED,P011  Black,10.12,SF,6.54
DECO,,,,,,
24 X 20 2420HXDCO1P,,HEXAGON UNPOLISHED,P012  Honeycomb Warm,10.12,SF,6.80
"",,HEXAGON UNPOLISHED,P013  Plot Warm Blend,10.12,SF,6.80
"",,HEXAGON UNPOLISHED,P014  Run-Up Warm Blend,10.12,SF,6.80
"",,HEXAGON UNPOLISHED,P015  Target Warm Blend,10.12,SF,6.80
"",,HEXAGON UNPOLISHED,P016  Honeycomb Cool,10.12,SF,6.80
"",,HEXAGON UNPOLISHED,P017  Plot Cool Blend,10.12,SF,6.80
"",,HEXAGON UNPOLISHED,P018  Run-Up Cool Blend,10.12,SF,6.80
"",,HEXAGON UNPOLISHED,P019  Target Cool Blend,10.12,SF,6.80
FLOOR TRIM,,,,,,
3 X 12 S43C91P,,BULLNOSE,P006  White,30.00,PC,5.05
"",,BULLNOSE,P007  Ivory,30.00,PC,5.05
"",,BULLNOSE,P008  Taupe,30.00,PC,5.05
"",,BULLNOSE,P009  Ashgrey,30.00,PC,5.05
"",,BULLNOSE,P010  Grey,30.00,PC,5.05
"",,BULLNOSE,P011  Black,30.00,PC,5.05
BEE HIVE MEDLEY,"#",GROUP 1,,Units/,U/M,Price
"",,,,Carton,,
FLOOR TILE,,,,,,
8.5 X 10 8510HEX1P,,HEX,P006  White,3.98,SF,4.05
"",,HEX,P009  Ashgrey,3.98,SF,4.05
"",,HEX,P010  Grey,3.98,SF,4.05
"",,HEX,P011  Black,3.98,SF,4.05
DECO,,,,,,
8.5 X 10 810HXCUBE1P,,CUBE HEX,P047  Cube Positive,3.98,SF,5.78
"",,CUBE HEX,P048  Cube Negative,3.98,SF,5.78
8.5 X 10 810HXMPLX1P,,MULTIPLEX HEX,P046  Multiplex Black/White,3.98,SF,10.64
BEE HIVE MEDLEY,"#",GROUP 2,,Units/,U/M,Price
"",,,,Carton,,
FLOOR TILE,,,,,,
8.5 X 10 8510HEX1P,,HEX,P040  Marsala,3.98,SF,5.31
"",,HEX,P041  Blue,3.98,SF,5.31
"",,HEX,P042  Green,3.98,SF,5.31
DECO,,,,,,
8.5 X 10 810HXMPLX1P,,MULTIPLEX HEX,P045  Multiplex Blue/Taupe,3.98,SF,10.84
8.5 X 10 810HXSNDC1P,,SUN HEX,P043  Sun Marsala,3.98,SF,10.64
"",,SUN HEX,P044  Sun Green/Blue,3.98,SF,10.64
BELLANT (LVT) #,,,,Units/,U/M,Price
"",,,,Carton,,
LUXURY VINYL TILE,,,,,,
18 X 18 1818GD1P,,"20MIL WEAR LAYER, 2.5MM THICK",BL34  Woven White,36.00,SF,1.84
"",,"20MIL WEAR LAYER, 2.5MM THICK",BL35  Woven Grey,36.00,SF,1.84
"",,"20MIL WEAR LAYER, 2.5MM THICK",BL36  Cafe,36.00,SF,1.84
36 X 36 3636GD1P,,"20MIL WEAR LAYER, 2.5MM THICK",BL30  Natural Beige,54.00,SF,1.84
"",,"20MIL WEAR LAYER, 2.5MM THICK",BL31  Warm Grey,54.00,SF,1.84
"",,"20MIL WEAR LAYER, 2.5MM THICK",BL32  Concrete Grey,54.00,SF,1.84
"",,"20MIL WEAR LAYER, 2.5MM THICK",BL33  Midnight Black,54.00,SF,1.84
BRICKWORK #,,,Units/,U/M,Price
"",,,Carton,,
PAVER TILE,,,,,
2 X 8 281P,,FIELD TILE,6.24,SF,4.38
4 X 8 481P,,FIELD TILE,7.92,SF,4.11
"",,BRICKWORK  - COLORS
BW01,Studio,
BW02,Atrium,
BW03,Patio,
BW04,Alcove,
BW05,Terrace,
BW06,Corridor,
CANNES #,,,,Units/,U/M,Price
"",,,,Carton,,
FLOOR TILE,,,,,,
12 X 12,12121P2  *1,,FIELD TILE,10.56,SF,1.06
12 X 12,1212Z1P2,,FIELD TILE,15.52,SF,1.06
12 X 24,12241PV,,FIELD TILE,15.04,SF,1.49
18 X 18,1818Z1PV,,FIELD TILE,17.44,SF,1.39
FLOOR TILE-OTHER REGIONS,,,,,,
18 X 18,18181PV  *2,,FIELD TILE,17.04,SF,1.39
FLOOR TILE-SC & NW REGIONS,,,,,,
18 X 18,18181P5  *3,,FIELD TILE,17.52,SF,1.39
MOSAIC,,,,,,
2 X 2,22MS1P2  *4,,MOSAIC,24.00,SF,2.50
FLOOR TRIM,,,,,,
3 X 12,P43C91P2,,BULLNOSE,22.00,PC,3.14
"",,CANNES  - COLORS
CA20,Crema,
CA21,Light Noce,
CA22,Candido,
CA23,Masso,
CAPE COAST #,,,,Units/,U/M,Price
"",,,,Carton,,
FLOOR TILE,,,,,,
12 X 12 12121PV  *1,,FIELD TILE,CC73  Pedestal,14.55,SF,1.17
"",,FIELD TILE,CC74  Haze,14.55,SF,1.17
"",,FIELD TILE,ULML  Alpine,14.55,SF,1.17
"",,FIELD TILE,ULMM  Mist 12x12,14.55,SF,1.17
"",,FIELD TILE,ULMN  Chateau 12x12,14.55,SF,1.17
12 X 12 1212Z1PV,,FIELD TILE,CC73  Pedestal,15.52,SF,1.17
"",,FIELD TILE,CC74  Haze,15.52,SF,1.17
"",,FIELD TILE,ULML  Alpine,15.52,SF,1.17
"",,FIELD TILE,ULMM  Mist 12x12,15.52,SF,1.17
"",,FIELD TILE,ULMN  Chateau 12x12,15.52,SF,1.17
12 X 24 12241PV,,FIELD TILE,CC70  Alpine,15.04,SF,1.32
"",,FIELD TILE,CC71  Mist,15.04,SF,1.32
"",,FIELD TILE,CC72  Chateau,15.04,SF,1.32
"",,FIELD TILE,CC73  Pedestal,15.04,SF,1.32
"",,FIELD TILE,CC74  Haze,15.04,SF,1.32
16 X 16 16161PV,,FIELD TILE,CC73  Pedestal,13.76,SF,1.26
"",,FIELD TILE,CC74  Haze,13.76,SF,1.26
"",,FIELD TILE,ULMP  Alpine,13.76,SF,1.26
"",,FIELD TILE,ULMQ  Mist 16x16,13.76,SF,1.26
"",,FIELD TILE,ULMR  Chateau,13.76,SF,1.26
MOSAIC,,,,,,
2 X 2 22MS1P2  *2,,MOSAIC,CC70  Alpine,24.00,SF,2.50
"",,MOSAIC,CC71  Mist,24.00,SF,2.50
"",,MOSAIC,CC72  Chateau,24.00,SF,2.50
"",,MOSAIC,CC73  Pedestal,24.00,SF,2.50
"",,MOSAIC,CC74  Haze,24.00,SF,2.50
FLOOR TRIM,,,,,,
3 X 12 S43C91P1,,BULLNOSE,CC73  Pedestal,30.00,PC,3.30
"",,BULLNOSE,CC74  Haze,30.00,PC,3.30
"",,BULLNOSE,ULML  Alpine,30.00,PC,3.30
"",,BULLNOSE,ULMM  Mist 12x12,30.00,PC,3.30
"",,BULLNOSE,ULMN  Chateau 12x12,30.00,PC,3.30
CAPRICE (PTS) #,,,Units/,U/M,Price
"",,,Carton,,
MOSAIC,,,,,
"5/16"" 516MS1P",,INTERLOCKING,10.00,PC,16.08
"",CAPRICE (PTS)  - COLORS
F165,Whisper Green
F166,Kinetic Khaki
F167,White Ice
F168,Creme Soda
F169,Contrast
F170,Vanilla
F171,Mink
F172,Crimson Blend
CASCADING WATERS,"#",,Units/,U/M,Price
"",,,Carton,,
GLASS MOSAIC,,,,,
12 X 11 14MS1P,,MOSAIC,8.00,SF,14.79
"",CASCADING WATERS  - COLORS
CW40,Shimmer Shore
CW41,Silver Surge
CW42,Rain Water
CW43,Brook Crest
CW44,Earth Tide
CW45,Cerulean Swell
CENTER CITY #,NATURAL STONE TILE,,,Units/,U/M,Price
"",,,,Carton,,
LARGE FIELD TILE - 12 X 24,,,,,,
12 X 24 L01512241T,,FLAMED/BRUSHED,L015  Chadwick Charcoal,10.00,SF,8.72
12 X 24 L01212241U,,HONED,L012  Carlton Beige,12.00,SF,6.90
12 X 24 L01512241U,,HONED,L015  Chadwick Charcoal,10.00,SF,7.37
12 X 24 M32212241U,,HONED,M322  Delancey Grey,12.00,SF,7.66
12 X 24 M32312241U,,HONED,M323  Arch Grey,12.00,SF,7.66
12 X 24 L01212241L,,POLISHED,L012  Carlton Beige,12.00,SF,6.90
12 X 24 M32212241L,,POLISHED,M322  Delancey Grey,12.00,SF,7.66
12 X 24 M32312241L,,POLISHED,M323  Arch Grey,12.00,SF,7.66
LARGE FIELD TILE - 24 X 24,,,,,,
24 X 24 L01524241T,,FLAMED/BRUSHED,L015  Chadwick Charcoal,12.00,SF,10.06
24 X 24 L01224241U,,HONED,L012  Carlton Beige,12.00,SF,8.16
24 X 24 L01524241U,,HONED,L015  Chadwick Charcoal,12.00,SF,8.35
24 X 24 M32224241U,,HONED,M322  Delancey Grey,12.00,SF,8.42
24 X 24 M32324241U,,HONED,M323  Arch Grey,12.00,SF,8.42
24 X 24 L01224241L,,POLISHED,L012  Carlton Beige,12.00,SF,8.16
24 X 24 M32224241L,,POLISHED,M322  Delancey Grey,12.00,SF,8.42
24 X 24 M32324241L,,POLISHED,M323  Arch Grey,12.00,SF,8.42
SMALL FIELD TILE - 4 X 12,,,,,,
4 X 12 L0154121T,,FLAMED/BRUSHED,L015  Chadwick Charcoal,7.67,SF,10.15
4 X 12 L0124121U,,HONED,L012  Carlton Beige,10.00,SF,6.26
4 X 12 L0154121U,,HONED,L015  Chadwick Charcoal,8.67,SF,8.77
4 X 12 M3224121U,,HONED,M322  Delancey Grey,10.00,SF,6.76
4 X 12 M3234121U,,HONED,M323  Arch Grey,10.00,SF,6.76
4 X 12 L0124121L,,POLISHED,L012  Carlton Beige,10.00,SF,6.26
4 X 12 M3224121L,,POLISHED,M322  Delancey Grey,10.00,SF,6.76
4 X 12 M3234121L,,POLISHED,M323  Arch Grey,10.00,SF,6.76
8 X FREE LENGTH PATTERN,,,,,,
"8"" X FREE LENGTH L0158FLPATT1T",,FLAMED/BRUSHED,L015  Chadwick Charcoal,1.00,PAC,115.51
"8"" X FREE LENGTH L0128FLPATT1U",,HONED,L012  Carlton Beige,1.00,PAC,100.80
"8"" X FREE LENGTH L0158FLPATT1U",,HONED,L015  Chadwick Charcoal,1.00,PAC,105.26
"8"" X FREE LENGTH M3228FLPATT1U",,HONED,M322  Delancey Grey,1.00,PAC,102.21
"8"" X FREE LENGTH M3238FLPATT1U",,HONED,M323  Arch Grey,1.00,PAC,102.21
"8"" X FREE LENGTH L0128FLPATT1L",,POLISHED,L012  Carlton Beige,1.00,PAC,100.80
"8"" X FREE LENGTH M3228FLPATT1L",,POLISHED,M322  Delancey Grey,1.00,PAC,102.21
"8"" X FREE LENGTH M3238FLPATT1L",,POLISHED,M323  Arch Grey,1.00,PAC,102.21
LINEAR MOSAIC,,,,,,
6 X 24 L012LINMS1P,,MIXED FINISH,L012  Carlton Beige,5.00,SF,9.26
6 X 24 L015LINMS1P,,MIXED FINISH,L015  Chadwick Charcoal,5.00,SF,11.77
6 X 24 M322LINMS1P,,MIXED FINISH,M322  Delancey Grey,5.00,SF,10.70
6 X 24 M323LINMS1P,,MIXED FINISH,M323  Arch Grey,5.00,SF,10.70
MODERN PENCIL RAIL TRIM,,,,,,
3/4 X 12 L012MPR1U,,HONED,L012  Carlton Beige,30.00,PC,4.23
3/4 X 12 L015MPR1U,,HONED,L015  Chadwick Charcoal,30.00,PC,4.22
3/4 X 12 M322MPR1U,,HONED,M322  Delancey Grey,30.00,PC,4.23
3/4 X 12 M323MPR1U,,HONED,M323  Arch Grey,30.00,PC,4.23
CHAIR RAIL,"#",,Units/,U/M,Price
"",,,Carton,,
WALL TRIM,,,,,
2 X 6 26CR1P2,,CHAIR RAIL,80.00,PC,1.84
"",,CHAIR RAIL  - COLORS
0100,White,
0135,Almond,
0190,Arctic White,
0790,Matte Arctic White,
K101,White,
K111,Black,
K165,Almond,
K175,Biscuit,
K711,Matte Black,
K775,Matte Biscuit,
X735,Matte Almond,
CHORD,"#",,,Units/,U/M,Price
"",,,,Carton,,
FLOOR TILE,,,,,,
12 X 24,,12241LK,FIELD TILE LIGHT POLISHED,15.12,SF,3.44
24 X 24,,24241LK,FIELD TILE LIGHT POLISHED,15.20,SF,3.44
24 X 48,,24481LK,FIELD TILE LIGHT POLISHED,15.26,SF,3.91
12 X 24,,12241TK,FIELD TILE TEXTURED,15.12,SF,3.44
12 X 24,,12241PK,FIELD TILE UNPOLISHED,15.12,SF,3.24
24 X 24,,24241PK,FIELD TILE UNPOLISHED,15.20,SF,3.24
24 X 48,,24481PK,FIELD TILE UNPOLISHED,15.26,SF,3.68
MOSAIC,,,,,,
12 X 14,,33TRIAMS1P2,UNPOLISHED,5.00,SF,12.07
FLOOR TRIM,,,,,,
3 X 24,,P43F91L1,BULLNOSE LIGHT POLISHED,10.00,PC,6.59
3 X 24,,P43F91P1,BULLNOSE UNPOLISHED,10.00,PC,6.59
6 X 12,,P36C9TB1P2,COVE BASE,22.00,PC,9.21
1 X 6,,PC36C9TB1P2,COVE BASE OUTCORNER,15.00,PC,9.21
"",CHORD  - COLORS
CH20,Sonata White
CH21,Allegro Beige
CH22,Canon Gray
CH23,Rhythm Brown
CH24,Baritone Brown
CH25,Forte Grey
CHOREO,"#",,,,Units/,U/M,Price
"",,,,,Carton,,
FLOOR TILE,,,,,,,
10 X 10,,10101P,FIELD TILE,CH30  Moonwalk,10.76,SF,4.29
"",,,FIELD TILE,CH31  Headliner,10.76,SF,4.29
"",,,FIELD TILE,CH32  Harmonic,10.76,SF,4.29
"",,,FIELD TILE,CH33  Medley,10.76,SF,4.29
DECO,,,,,,,
10 X 10,,10101P,ENCUASTIC,CH34  Starlet,10.76,SF,4.94
"",,,ENCUASTIC,CH35  Vortex,10.76,SF,4.94
"",,,ENCUASTIC,CH36  Sequence,10.76,SF,4.94
CINEMATIC,"#",,,Units/,U/M,Price
"",,,,Carton,,
FLOOR TILE,,,,,,
8 X 48,8481PK,FIELD TILE,CM40  Romantic White,15.18,SF,2.75
"",,FIELD TILE,CM41  Classic Grey,15.18,SF,2.75
"",,FIELD TILE,CM42  Documentary,15.18,SF,2.75
"",,FIELD TILE,CM43  Drama,15.18,SF,2.75
24 X 24,24241PK,GENRE FIELD TILE,CM44  Romantic White,15.20,SF,3.57
"",,GENRE FIELD TILE,CM45  Classic Grey,15.20,SF,3.57
"",,GENRE FIELD TILE,CM46  Documentary,15.20,SF,3.57
"",,GENRE FIELD TILE,CM47  Drama,15.20,SF,3.57
MOSAIC,,,,,,
12 X 11,25PICKMS1P2,PICKET,CM40  Romantic White,8.76,SF,4.34
"",,PICKET,CM41  Classic Grey,8.76,SF,4.34
"",,PICKET,CM42  Documentary,8.76,SF,4.34
"",,PICKET,CM43  Drama,8.76,SF,4.34
CITY LIGHTS (PTS),"#",,,Units/,U/M,Price
"",,,,Carton,,
GLASS MOSAIC,,,,,,
1/2 X 1/2 1212MS1P,,MESH-MOUNTED,CL60  London,22.00,SH,19.77
"",,MESH-MOUNTED,CL61  Bangkok,22.00,SH,19.77
"",,MESH-MOUNTED,CL63  Monte Carlo,22.00,SH,19.77
"",,MESH-MOUNTED,CL66  Barcelona,22.00,SH,21.97
"",,MESH-MOUNTED,CL68  Capri,22.00,SH,19.77
"",,MESH-MOUNTED,CL69  Las Vegas,22.00,SH,19.77
"",,MESH-MOUNTED,CL70  St. Thomas,22.00,SH,18.13
"",,MESH-MOUNTED,CL72  Honolulu,22.00,SH,18.13
"",,MESH-MOUNTED,CL73  Rio,22.00,SH,18.13
"",,MESH-MOUNTED,CL74  Manhattan,22.00,SH,21.97
1/2 X 1/2 1212PM1P,,PAPER-FACE,CL62  Tokyo,22.00,SH,18.13
"",,PAPER-FACE,CL64  Hollywood,22.00,SH,21.97
"",,PAPER-FACE,CL65  St. Moritz,22.00,SH,19.77
"",,PAPER-FACE,CL67  Paris,22.00,SH,18.13
"",,PAPER-FACE,CL71  South Beach,22.00,SH,18.13
"",,PAPER-FACE,CL75  Fiji,22.00,SH,18.13
10-7/8 X 10-7/8 CL41445148,,PATTERN,CL41  Random Hllywood,1.00,SET,371.70
11-5/8 X 10-7/8 CL57445159,,PATTERN,CL57  517 Manhattan,13.92,SF,70.91
11-5/8 X 10-7/8 CL58445160,,PATTERN,CL58  Carina London,1.00,SET,325.74
11-5/8 X 10-7/8 CL59445161,,PATTERN,CL59  Tarantula Ls Vg,13.92,SF,82.26
11-5/8 X 10-7/8 CL83445162,,PATTERN,CL83  Cromo London,13.92,SF,93.61
11-5/8 X 10-7/8 CL84445163,,PATTERN,CL84  Chantilly Paris,13.92,SF,53.89
11-5/8 X 10-7/8 CL85445164,,PATTERN,CL85  Incienso Bngkok,13.92,SF,82.26
11-5/8 X 11-5/8 CL37445144,,PATTERN,CL37  Del Mnte Carlo,15.52,SF,119.14
11-5/8 X 11-5/8 CL38445145,,PATTERN,CL38  Avaix Manhttn,1.00,SET,398.82
11-5/8 X 11-5/8 CL40445147,,PATTERN,CL40  Talisman London,1.00,SET,468.37
12 X 11-1/2 CL56445158,,PATTERN,CL56  Herngbone Londn,13.60,SF,70.91
13-1/4 X 12-1/8 CL49445156,,PATTERN,CL49  Duna Capri,1.00,SET,290.89
13-1/4 X 6-3/8 CL47445154,,PATTERN,CL47  Comb St Mrtz Bd,32.00,PC,31.20
13-1/8 X 14-1/4 CL45445152,,PATTERN,CL45  Dorado Paris,1.00,SET,160.24
13-1/8 X 14-1/4 CL46445153,,PATTERN,CL46  Comb St Mrtz Fd,8.61,SF,62.41
23-5/8 X 23-5/8 CL39445146,,PATTERN,CL39  Indirama Barcln,3.89,SF,224.08
23-5/8 X 23-5/8 CL43445150,,PATTERN,CL43  Indira Sth Beac,3.89,SF,113.46
24-3/8 X 24 CL44445151,,PATTERN,CL44  Mix V Barcelona,1.00,SET,565.03
26-5/8 X 26-5/8 CL42445149,,PATTERN,CL42  Fluxus Sth Beac,5.43,SF,127.64
57 X 57 CL55445157,,PATTERN,CL55  Wheel 720 St Mt,22.25,SF,99.28
6-3/8 X 6-3/8 CL48445155,,PATTERN,CL48  Comb St Mrtz Cr,64.00,PC,25.53
CLIO MOSAICS #,,,Units/,U/M,Price
"",,,Carton,,
MOSAIC,,,,,
"1"" 1RANDMS1P",,RANDOM,9.60,SF,20.01
"",,CLIO MOSAICS  - COLORS
CL13,Luna,
CL14,Nox,
CL15,Hera,
CL16,Selene,
CL17,Eos,
CL18,Boreas,
COLOR WAVE GLASS,"#",CLASSIC BLENDS,Units/,U/M,Price
"",,,Carton,,
MOSAIC,,,,,
2 X 1 21BJMS1P,,BRICK JOINT,10.00,SF,10.76
1 X 1 11MS1P,,MESH-MOUNTED,10.00,SF,10.50
12 X 18 1218MS1P,,RANDOM INTERLOCKING,10.00,SH,12.46
COLOR WAVE GLASS CLASSIC BLENDS - COLORS
CW21Willow Water Bl
CW22Cashmere
CW23Downtown
CW24Sweet Escape
CW25Rain Forest
CW26Autumn Trail
CW27Winter Blues
CW28Evening Mixer
COLOR WAVE GLASS,"#",CLASSIC COLORS,Units/,U/M,Price
"",,,Carton,,
WALL TILE,,,,,
2 X 12 2121P,,FIELD TILE,10.00,SF,12.00
3 X 6 361P,,FIELD TILE,4.00,SF,10.26
MOSAIC,,,,,
1 X 1 11MS1P,,MESH-MOUNTED,10.00,SF,10.50
1 X 6 16MS1P,,MESH-MOUNTED,10.00,SF,10.88
COLOR WAVE GLASS CLASSIC COLORS - COLORS
CW01Ice White
CW02Feather White
CW03Powder Puff
CW04Silver Mink
CW05Whipped Cream
CW06Tango Tan
CW07Casual Tan
CW08Wisteria
CW09Kinetic Khaki
CW10Suede Shoes
CW11Root Beer
CW12Whisper Green
CW13Blue Lagoon
CW14Twilight Blue
CW15Green Parade
CW16Oak Moss
CW17Smoked Pearl
CW18Top Hat
CW19Nine Iron
CW20Midnight Black
COLOR WAVE GLASS,"#",PTS PLUS SPECIAL ORDER,Units/,U/M,Price
"",,,Carton,,
SPECIAL ORDER GLASS PROGRAM,,,,,
VARIOUS CW00CUSTOM1,,LOOSE TILE,1.00,SF,51.03
VARIOUS CW00CUSTOM2,,MESH MOUNTED MOSAIC,9.70,SF,42.84
COLOR WAVE GLASS,"#",VIBRANT COLORS,Units/,U/M,Price
"",,,Carton,,
WALL TILE,,,,,
2 X 12 2121P,,FIELD TILE,10.00,SF,26.19
3 X 6 361P,,FIELD TILE,4.00,SF,25.21
MOSAIC,,,,,
1 X 1 11MS1P,,MESH-MOUNTED,10.00,SF,14.39
1 X 6 16MS1P,,MESH-MOUNTED,10.00,SF,13.86
COLOR WAVE GLASS VIBRANT COLORS - COLORS
CW29Russet Orange
CW30Red Hot
CW31Purple Magic
CW32Capri Breeze
CW33Lime Glow
CW34Lemon Popsicle
COLOR WHEEL CLASSIC,"#",GROUP 1,Units/,U/M,Price
"",,,Carton,,
FIELD TILE (0100 WHITE ONLY),,,,,
3 X 6 010036MOD1P4,,FIELD TILE,12.50,SF,1.99
WALL TILE,,,,,
3 X 6 36MOD1P2/1P4,,FIELD TILE,12.50,SF,1.99
4-1/4 X 4-1/4 441P1/1P2/1P4,,FIELD TILE,12.50,SF,1.77
6 X 6 661P1/1P2/1P4,,FIELD TILE,12.50,SF,2.02
3 X 6 36MODBEV1P4,,FIELD TILE BEVEL,10.40,SF,3.96
WALL TRIM,,,,,
4-1/4 X 4-1/4 S44491P1/1P2,,BULLNOSE,100.00,PC,0.85
6 X 6 S46691P1/1P2,,BULLNOSE,50.00,PC,1.41
3 X 6 S4639MOD1P2,,"BULLNOSE - 3"" SIDE",100.00,PC,1.32
2 X 6 S42691P1/1P2,,"BULLNOSE - 6"" SIDE",100.00,PC,0.77
3 X 6 S4369MOD1P2,,"BULLNOSE - 6"" SIDE",100.00,PC,1.32
2 X 2 SN42691P1/1P2,,BULLNOSE CORNER,25.00,PC,0.81
4-1/4 X 4-1/4 SCRL44491P1/1P2,,BULLNOSE CORNER,100.00,PC,1.59
6 X 6 SCRL46691P1/1P2,,BULLNOSE CORNER,50.00,PC,2.64
3 X 6 SCL4369M1P2,,BULLNOSE CORNER LEFT,100.00,PC,2.35
3 X 6 SCR4369M1P2,,BULLNOSE CORNER RIGHT,100.00,PC,2.35
2 X 6 A42001P1/1P2,,RADIUS BULLNOSE,100.00,PC,1.01
2 X 2 AN42001P1/1P2,,RADIUS BULLNOSE CORNER,20.00,PC,0.92
JOLLY,,,,,
1/2 X 12 S1/212J1P2,,JOLLY,192.00,PC,3.06
QUARTER ROUND,,,,,
3/4 X 6 A1061P1/1P2,,QUARTER ROUND,152.00,PC,0.47
3/4 X 6 AC1061P1/1P2,,QUARTER ROUND CORNER,120.00,PC,0.96
FLAT TOP COVE BASE,,,,,
3 X 6 A3361MOD1P2,,FLAT TOP COVE BASE,36.00,PC,1.74
4-1/4 X 4-1/4 A34011P1/1P2,,FLAT TOP COVE BASE,84.00,PC,0.99
6 X 6 A36011P1,,FLAT TOP COVE BASE,44.00,PC,1.51
3 X 6 SCL3361M1P2,,FLAT TOP COVE BASE CORNER LEFT,36.00,PC,3.28
4-1/4 X 4-1/4 SCL34011P1/1P2,,FLAT TOP COVE BASE CORNER LEFT,30.00,PC,1.94
6 X 6 SCL36011P1/1P2,,FLAT TOP COVE BASE CORNER LEFT,20.00,PC,2.64
3 X 6 SCR3361M1P2,,FLAT TOP COVE BASE CRNER RIGHT,36.00,PC,3.28
4-1/4 X 4-1/4 SCR34011P1/1P2,,FLAT TOP COVE BASE CRNER RIGHT,30.00,PC,1.94
6 X 6 SCR36011P1/1P2,,FLAT TOP COVE BASE CRNER RIGHT,20.00,PC,2.64
SANITARY COVE BASE,,,,,
4-1/4 X 6 S3419T1P1,,SANITARY COVE BASE,60.00,PC,1.43
6 X 6 S3619T1P1/1P2,,SANITARY COVE BASE,40.00,PC,1.84
4-1/4 X 6 SCL3419T1P1/1P2,,SANITARY COVE BASE CORNER LEFT,20.00,PC,1.43
6 X 6 SCL3619T1P1/1P2,,SANITARY COVE BASE CORNER LEFT,20.00,PC,3.57
4-1/4 X 6 SCR3419T1P1/1P2,,SANITARY COVE BASE CRNER RIGHT,20.00,PC,1.43
6 X 6 SCR3619T1P1/1P2,,SANITARY COVE BASE CRNER RIGHT,20.00,PC,3.57
SANITARY COVE BASE - SLIM FOOT,,,,,
6 X 6 S3619TN1P2,,SANITARY COVE BASE - SLIM FOOT,40.00,PC,1.84
1 X 6 SC3619TN1P2,,SANITY CBASE CORNER -SLIM FOOT,60.00,PC,2.08
"",COLOR WHEEL CLASSIC GROUP 1 - COLORS
0100,White
0135,Almond
0190,Arctic White
0790,Matte Arctic White
K175,Biscuit
K775,Matte Biscuit
X114,Desert Gray
X714,Matte Desert Gray
X735,Matte Almond
COLOR WHEEL CLASSIC,"#",GROUP 2,Units/,U/M,Price
"",,,Carton,,
WALL TILE,,,,,
3 X 6 36MOD1P2/1P4,,FIELD TILE,12.50,SF,2.98
4-1/4 X 4-1/4 441P1/1P2/1P4,,FIELD TILE,12.50,SF,1.99
6 X 6 661P1/1P2/1P4,,FIELD TILE,12.50,SF,2.67
WALL TRIM,,,,,
4-1/4 X 4-1/4 S44491P1/1P2,,BULLNOSE,100.00,PC,1.27
6 X 6 S46691P1/1P2,,BULLNOSE,50.00,PC,1.77
3 X 6 S4639MOD1P2,,"BULLNOSE - 3"" SIDE",100.00,PC,1.36
2 X 6 S42691P1/1P2,,"BULLNOSE - 6"" SIDE",100.00,PC,1.04
3 X 6 S4369MOD1P2,,"BULLNOSE - 6"" SIDE",100.00,PC,1.36
2 X 2 SN42691P1/1P2,,BULLNOSE CORNER,25.00,PC,1.28
4-1/4 X 4-1/4 SCRL44491P1/1P2,,BULLNOSE CORNER,100.00,PC,2.65
6 X 6 SCRL46691P1/1P2,,BULLNOSE CORNER,50.00,PC,3.29
